device_id,device_type,os,manufacturer,network_operator,user_id,name,age,location,data_usage,network_speed,connection_duration,session_start_time,cell_id,signal_strength,latency,jitter,packet_loss
3515,router,Windows,Samsung,Verizon,4829,Eric Owens,59,"(Decimal('29.5498245'), Decimal('92.459037'))",24.81,596.72,671,2024-01-04 08:58:27.543882,828,-101.17,28.2,0.29,3.45
6120,router,iOS,Sony,AT&T,93,Michael Rose,45,"(Decimal('1.3866085'), Decimal('-98.806886'))",27.77,581.48,4573,2024-07-22 18:11:52.185124,797,-108.66,27.72,33.03,0.15
9646,IoT device,iOS,Sony,T-Mobile,2048,Kelly Johnson,79,"(Decimal('-4.351904'), Decimal('117.454895'))",20.06,159.48,6916,2024-01-11 02:08:59.081980,721,-42.92,55.02,2.31,4.54
6434,IoT device,Windows,Sony,AT&T,4505,Andrew Mendoza,22,"(Decimal('82.745421'), Decimal('45.359081'))",15.79,522.01,2960,2024-07-08 23:50:43.964471,880,-81.08,92.02,32.83,2.92
5204,router,Android,Samsung,Verizon,7608,Mr. John Gonzalez MD,54,"(Decimal('-27.7135025'), Decimal('110.055559'))",46.55,701.76,1830,2024-07-20 00:22:29.709718,754,-99.6,85.6,17.76,3.09
1813,router,iOS,Apple,Verizon,3449,Justin West,36,"(Decimal('-28.667882'), Decimal('73.479461'))",29.55,672.54,4947,2024-05-04 16:39:05.702707,900,-44.02,75.68,2.49,4.67
5496,router,iOS,Nokia,Vodafone,3115,Anthony Evans,19,"(Decimal('-77.108558'), Decimal('-134.102917'))",31.87,783.76,1938,2024-06-10 14:00:11.456895,600,-41.9,21.62,36.55,1.24
8640,router,iOS,Sony,AT&T,4762,Shawn Alvarez,65,"(Decimal('7.621190'), Decimal('118.178052'))",8.57,438.88,3354,2024-06-07 10:03:39.831822,996,-72.66,14.55,21.62,1.14
5160,router,Android,Nokia,T-Mobile,2267,David Watson,73,"(Decimal('69.361390'), Decimal('107.973383'))",41.22,369.69,936,2024-05-11 16:25:21.896942,858,-47.48,95.2,31.22,4.95
2397,router,iOS,Nokia,T-Mobile,7970,Jorge Allen,61,"(Decimal('79.629658'), Decimal('-9.353629'))",26.99,935.98,7000,2024-09-25 06:49:08.008478,393,-114.98,24.68,13.84,4.94
8974,router,iOS,Sony,T-Mobile,8398,Samantha Smith,62,"(Decimal('-5.060754'), Decimal('5.263383'))",21.33,807.34,1015,2024-06-22 02:22:16.396439,383,-52.77,40.78,7.9,4.06
4723,IoT device,Windows,Samsung,AT&T,8985,Kristi Chandler,52,"(Decimal('-85.9321115'), Decimal('-50.357591'))",7.99,665.35,1444,2024-03-25 14:49:21.478920,878,-103.34,23.17,25.63,4.89
8968,IoT device,Windows,Apple,Verizon,2581,Dustin Foley,34,"(Decimal('12.654154'), Decimal('69.328717'))",42.94,555.81,2759,2024-04-13 23:24:17.642283,651,-75.65,42.64,40.29,1.21
5930,router,Android,Sony,T-Mobile,7614,Amy Lane,23,"(Decimal('-88.745980'), Decimal('-47.708851'))",31.53,578.97,1780,2024-03-11 01:03:28.063663,464,-104.1,9.33,10.37,2.62
1079,smartphone,Android,Apple,AT&T,7001,Brian Perkins,65,"(Decimal('29.323159'), Decimal('-115.099864'))",14.37,539.1,815,2024-06-16 07:22:42.134993,941,-68.18,24.82,38.81,3.24
8395,IoT device,iOS,Apple,T-Mobile,4932,Kevin Abbott,73,"(Decimal('16.6125445'), Decimal('-71.017609'))",45.91,505.86,4005,2024-02-06 13:29:36.804865,91,-59.9,66.58,42.15,1.79
1108,router,Android,Nokia,T-Mobile,8546,Jeremy Griffin,40,"(Decimal('-5.382395'), Decimal('-86.083309'))",7.32,609.83,5582,2024-06-13 17:38:43.586348,165,-57.14,58.44,5.55,3.83
1370,IoT device,Android,Sony,AT&T,1231,Eric Peters,74,"(Decimal('-47.9613545'), Decimal('13.776616'))",8.72,60.06,5940,2024-04-20 18:22:47.628158,358,-76.53,81.69,7.05,4.5
5328,router,iOS,Huawei,Verizon,6080,Michele Moore,78,"(Decimal('-42.4016645'), Decimal('-20.408410'))",25.24,402.63,389,2024-07-21 12:28:10.143330,201,-70.86,43.98,3.03,0.56
2194,IoT device,Windows,Nokia,Verizon,2909,Brian Smith,68,"(Decimal('-5.0393245'), Decimal('63.478178'))",36.86,816.0,1047,2024-08-16 01:03:24.578809,228,-94.08,59.67,2.89,4.6
5884,router,Windows,Samsung,AT&T,7676,Christopher Fuentes,23,"(Decimal('71.695262'), Decimal('76.278259'))",21.5,48.26,2471,2024-08-24 07:24:05.946679,142,-113.34,60.31,17.05,4.82
5510,router,Android,Apple,Vodafone,7926,Samantha Cross,56,"(Decimal('37.184392'), Decimal('-141.996676'))",44.28,966.9,5134,2024-05-28 17:10:29.548524,63,-116.13,9.07,17.83,0.59
1033,IoT device,Windows,Sony,Vodafone,6808,Stephanie Sullivan,68,"(Decimal('-62.862442'), Decimal('-43.555736'))",41.98,925.16,5596,2024-02-12 11:37:41.919334,899,-100.63,44.03,37.52,2.26
5669,router,Windows,Huawei,Verizon,1503,Brandon Richards,51,"(Decimal('-65.037260'), Decimal('-32.593822'))",32.92,30.66,2923,2024-09-15 16:19:48.491476,475,-53.3,70.26,25.11,4.68
3661,IoT device,iOS,Samsung,Vodafone,3538,Debra Smith,27,"(Decimal('6.318189'), Decimal('-27.526687'))",23.97,77.57,1446,2024-07-22 23:56:23.821999,976,-90.01,11.9,18.64,2.94
2987,smartphone,Windows,Samsung,AT&T,1858,Tonya Duarte,36,"(Decimal('23.423369'), Decimal('151.840456'))",42.62,444.87,6170,2024-05-07 08:54:19.810581,667,-63.21,1.92,0.9,0.71
9364,smartphone,Android,Huawei,T-Mobile,3367,Tiffany Ward,77,"(Decimal('10.5099335'), Decimal('177.864207'))",4.55,185.35,685,2024-06-07 20:08:42.063396,475,-42.91,43.62,42.84,4.68
7096,smartphone,Windows,Sony,Verizon,3869,Yesenia Lopez,64,"(Decimal('60.7829735'), Decimal('39.465104'))",30.85,463.25,1548,2024-08-24 19:58:02.639953,337,-50.34,56.99,11.65,3.48
6628,smartphone,Windows,Sony,Verizon,2952,Karen Thomas,70,"(Decimal('-60.074339'), Decimal('-77.883537'))",12.89,886.07,377,2024-04-18 21:03:00.352842,664,-44.77,70.99,30.63,0.02
3590,IoT device,iOS,Huawei,T-Mobile,8,Sarah Glenn,19,"(Decimal('88.930213'), Decimal('40.806373'))",28.79,638.4,6277,2024-09-08 15:56:08.430225,876,-45.74,31.31,36.85,0.69
4334,IoT device,Windows,Sony,T-Mobile,1854,Maxwell Thomas,55,"(Decimal('-34.2151335'), Decimal('-144.600245'))",41.39,881.48,4395,2024-06-05 21:12:33.682177,667,-97.55,86.14,18.5,0.58
6090,router,iOS,Samsung,AT&T,8848,Xavier Roy,53,"(Decimal('5.174882'), Decimal('169.348562'))",43.12,56.82,3510,2024-07-22 07:34:47.695872,768,-59.13,61.16,3.52,4.29
2468,smartphone,iOS,Huawei,Verizon,2393,Julie Nash,74,"(Decimal('-72.2782035'), Decimal('109.482062'))",28.61,232.82,5016,2024-06-02 22:54:19.263865,316,-59.69,99.03,27.3,4.2
3382,smartphone,iOS,Huawei,T-Mobile,2671,Lori Hobbs,19,"(Decimal('78.2838605'), Decimal('40.825616'))",45.72,222.32,501,2024-08-07 16:49:23.930911,403,-55.8,86.92,30.88,3.45
2453,router,iOS,Sony,Vodafone,6671,Darrell Mills,48,"(Decimal('-75.2565345'), Decimal('-70.646934'))",46.07,844.84,3486,2024-05-07 10:42:16.792486,687,-41.34,52.53,15.46,0.99
1630,router,Android,Huawei,T-Mobile,3883,Karina Singh,25,"(Decimal('72.9630195'), Decimal('28.850625'))",17.36,788.76,7145,2024-02-25 11:50:08.527503,821,-110.54,50.2,37.82,4.8
3212,router,Windows,Samsung,Verizon,8839,Ashley Mcintosh,29,"(Decimal('-20.2035305'), Decimal('-177.569320'))",22.76,217.17,433,2024-05-19 10:06:10.380290,247,-77.13,85.56,0.24,2.53
1602,smartphone,Windows,Sony,Vodafone,5359,Jasmine Williams,41,"(Decimal('17.0081195'), Decimal('24.845966'))",32.17,247.72,5603,2024-06-02 04:31:22.700766,302,-91.53,23.79,45.34,3.12
3288,router,Android,Samsung,T-Mobile,6419,Derek Olson,77,"(Decimal('19.391397'), Decimal('-122.854804'))",2.62,894.9,3459,2024-08-19 06:18:32.381915,856,-101.32,98.28,10.0,4.79
5483,IoT device,Android,Apple,Vodafone,9357,Mary Barton,44,"(Decimal('-28.0338925'), Decimal('-129.930809'))",1.82,724.81,3296,2024-04-28 00:17:57.617807,867,-105.04,99.62,19.21,3.15
2741,IoT device,iOS,Sony,Verizon,4621,Billy Lopez,64,"(Decimal('-78.8518105'), Decimal('124.515010'))",25.02,23.73,6342,2024-08-03 00:38:32.658848,678,-93.83,75.97,34.73,1.88
6622,IoT device,Android,Samsung,Vodafone,4791,Mikayla Carlson,59,"(Decimal('44.5306775'), Decimal('119.611986'))",41.72,173.74,6143,2024-07-18 12:57:19.839766,846,-88.45,45.0,23.23,1.29
4705,IoT device,iOS,Nokia,Vodafone,3358,Tammy Hines,78,"(Decimal('-41.758117'), Decimal('31.563912'))",40.61,300.31,156,2024-08-01 05:33:42.503673,407,-85.44,8.09,35.94,1.81
3229,router,Windows,Huawei,T-Mobile,7368,Felicia Mccoy,67,"(Decimal('30.101572'), Decimal('-31.525308'))",42.28,174.92,198,2024-06-08 02:04:59.286717,998,-117.81,59.04,18.52,4.59
4890,smartphone,iOS,Apple,AT&T,1174,Hannah Richardson,23,"(Decimal('81.8669015'), Decimal('-166.152578'))",29.77,242.34,4792,2024-01-09 06:15:31.127127,406,-57.76,71.98,31.96,2.01
9294,IoT device,Windows,Samsung,AT&T,9029,Chad Murphy,69,"(Decimal('-44.978523'), Decimal('48.817359'))",15.7,721.58,751,2024-04-20 21:08:03.898159,864,-69.38,41.79,29.08,4.2
9829,smartphone,Android,Nokia,AT&T,7269,Emily West,38,"(Decimal('-29.1428205'), Decimal('148.882560'))",30.22,180.5,2639,2024-04-09 13:31:45.440224,450,-84.54,74.98,19.92,2.1
7049,IoT device,iOS,Apple,Verizon,1716,Jason Huffman,43,"(Decimal('-55.159017'), Decimal('40.076855'))",25.78,274.92,1603,2024-03-08 03:15:09.631429,287,-68.48,89.71,48.37,2.42
9115,smartphone,iOS,Apple,Verizon,5433,Tiffany Smith,31,"(Decimal('-39.918405'), Decimal('174.317384'))",28.61,138.93,1312,2024-07-01 09:18:22.429459,237,-54.02,63.52,21.14,3.65
6787,smartphone,Windows,Huawei,Verizon,3946,Jean Anderson,46,"(Decimal('23.579560'), Decimal('139.067321'))",10.48,607.73,4692,2024-06-15 22:54:25.020800,937,-54.67,33.16,0.15,0.41
5410,IoT device,iOS,Huawei,Verizon,519,Tyler Wagner,50,"(Decimal('0.200651'), Decimal('19.635643'))",47.59,493.98,5490,2024-08-18 20:51:24.696501,618,-57.96,95.69,0.51,4.32
8503,router,Windows,Apple,Vodafone,5769,Peter Walsh,34,"(Decimal('-49.8043605'), Decimal('0.310750'))",41.93,544.87,1197,2024-01-28 09:05:23.825959,358,-81.54,45.33,18.34,4.34
1890,smartphone,Android,Samsung,T-Mobile,3887,David Mullins,35,"(Decimal('41.879235'), Decimal('-148.276681'))",22.22,267.74,3046,2024-06-25 06:37:41.832587,186,-93.74,65.29,40.12,1.78
8012,IoT device,Windows,Sony,AT&T,9052,Grace Roberts,56,"(Decimal('87.0087995'), Decimal('34.565008'))",7.26,857.84,2904,2024-03-18 15:06:35.561731,460,-71.97,94.98,20.49,4.99
8379,IoT device,Windows,Apple,AT&T,3404,Craig Kirby,27,"(Decimal('45.438745'), Decimal('-128.632925'))",41.01,133.3,6165,2024-03-11 15:37:34.636241,631,-69.29,55.22,20.14,4.22
4410,router,iOS,Nokia,Verizon,807,Nicole Swanson,56,"(Decimal('-79.4053655'), Decimal('59.511368'))",32.97,89.55,3382,2024-02-18 07:34:18.093682,763,-44.83,10.97,43.65,2.44
6467,IoT device,Android,Apple,AT&T,9412,Ashley Washington,66,"(Decimal('32.0047755'), Decimal('-8.252871'))",11.86,454.01,6339,2024-01-30 22:28:50.696460,322,-101.17,39.73,7.34,4.94
2215,router,iOS,Nokia,T-Mobile,9679,Andrew Kennedy,38,"(Decimal('-70.186673'), Decimal('-139.794817'))",47.42,132.95,4667,2024-08-10 04:00:12.341959,186,-48.05,94.9,40.91,0.81
9184,router,Windows,Apple,Vodafone,8297,Beverly Hinton,72,"(Decimal('-25.0147795'), Decimal('10.474753'))",43.91,638.32,4659,2024-04-10 01:57:52.688018,437,-63.72,33.14,10.37,2.67
2526,router,Android,Nokia,Verizon,6416,Mary Nelson,78,"(Decimal('-31.056348'), Decimal('71.852936'))",2.33,232.86,3553,2024-04-14 13:42:37.626760,73,-60.91,24.16,38.63,1.63
5280,IoT device,Android,Apple,T-Mobile,4791,Carla Obrien,72,"(Decimal('-18.2799985'), Decimal('23.860457'))",36.33,392.88,6609,2024-06-05 19:23:45.154536,235,-51.36,8.99,26.05,1.6
4038,router,Android,Samsung,AT&T,7811,Tanya Solis,80,"(Decimal('-42.627257'), Decimal('-172.509877'))",27.68,994.45,2916,2024-09-25 11:24:28.314101,657,-107.95,26.6,19.6,2.14
3716,router,Android,Samsung,Verizon,6902,Steven Moore,47,"(Decimal('-2.4935565'), Decimal('-95.242924'))",24.83,111.89,3537,2024-03-23 12:35:09.194041,358,-110.67,73.46,32.92,4.74
9929,router,iOS,Nokia,Vodafone,9441,Tina Price,31,"(Decimal('66.8117895'), Decimal('33.540467'))",7.37,93.71,149,2024-03-19 06:31:43.261982,20,-82.22,45.06,7.28,2.6
4017,router,iOS,Huawei,T-Mobile,7032,Danielle Li,60,"(Decimal('-71.3487715'), Decimal('85.317172'))",30.92,306.4,1849,2024-08-15 08:20:52.245337,673,-86.73,22.31,14.87,1.53
7894,router,Android,Sony,Verizon,5314,Laura Lewis,25,"(Decimal('-27.981512'), Decimal('157.767178'))",13.91,211.26,3962,2024-06-14 05:04:21.631727,163,-47.91,38.16,2.3,3.66
1408,smartphone,Android,Apple,T-Mobile,1563,Mary Foster,50,"(Decimal('-89.4193515'), Decimal('67.404946'))",19.57,687.98,1058,2024-06-13 18:26:27.177149,617,-96.08,57.78,44.4,2.92
2218,router,iOS,Samsung,AT&T,63,Rebecca Thompson,36,"(Decimal('-77.9508475'), Decimal('-109.214624'))",38.82,395.68,176,2024-09-13 11:58:03.460658,840,-88.04,49.35,20.52,2.5
4207,router,Android,Nokia,Verizon,4937,Anthony Stone,53,"(Decimal('25.2587695'), Decimal('34.370230'))",8.74,516.17,1242,2024-07-15 09:58:21.853353,786,-112.38,26.42,10.5,1.41
9430,smartphone,Windows,Nokia,Verizon,5225,Jeffrey Conrad,39,"(Decimal('-37.9472875'), Decimal('16.031336'))",24.06,917.86,2554,2024-03-09 08:06:08.225434,777,-115.13,14.53,34.18,4.61
2445,smartphone,iOS,Apple,Vodafone,7712,Jacqueline Russell,36,"(Decimal('64.009516'), Decimal('-77.715275'))",38.59,825.66,2495,2024-04-13 02:03:11.959922,123,-114.53,84.95,31.91,4.79
1033,IoT device,iOS,Sony,Verizon,781,Amy Davis,30,"(Decimal('33.5538975'), Decimal('15.355963'))",49.26,598.12,4191,2024-05-31 21:56:17.849405,34,-107.89,63.73,11.04,4.09
6239,smartphone,Android,Samsung,Vodafone,9743,Felicia Reyes,50,"(Decimal('10.478090'), Decimal('-93.560621'))",38.2,628.63,3872,2024-08-22 12:11:45.196421,208,-87.85,8.17,0.93,0.12
6563,smartphone,Windows,Samsung,T-Mobile,2678,James Harris,37,"(Decimal('-52.4883825'), Decimal('-128.715616'))",23.42,233.33,376,2024-09-04 12:09:29.064015,912,-98.99,92.11,39.92,1.91
4310,router,Android,Sony,Verizon,6960,Edward Johnson,73,"(Decimal('24.7598975'), Decimal('-163.482139'))",4.41,892.49,6832,2024-06-09 01:10:45.000433,693,-86.98,29.94,48.84,0.36
8400,router,Android,Samsung,T-Mobile,1634,Amanda Wagner,60,"(Decimal('72.2037685'), Decimal('106.745406'))",21.57,828.08,1275,2024-07-28 04:16:05.444683,680,-103.72,40.44,25.44,3.9
7181,IoT device,Android,Sony,T-Mobile,2515,Kelly Lewis,73,"(Decimal('83.397155'), Decimal('-0.991334'))",29.13,91.71,4498,2024-06-09 21:52:30.031566,404,-67.06,80.34,43.52,2.33
2461,router,Windows,Apple,AT&T,1770,Ms. Kelly Alvarado,80,"(Decimal('-58.316228'), Decimal('20.672412'))",35.23,819.39,6055,2024-08-20 12:14:47.387496,34,-99.45,95.87,44.63,2.23
1042,router,Windows,Nokia,T-Mobile,7254,Roy Campbell,67,"(Decimal('-73.4689845'), Decimal('141.285893'))",5.41,805.99,5284,2024-02-17 08:01:22.267023,687,-70.49,53.52,12.78,0.61
5771,IoT device,Windows,Sony,Verizon,606,Brandy Jensen,80,"(Decimal('70.002819'), Decimal('-79.587252'))",40.71,713.84,3650,2024-09-19 22:23:02.936829,868,-99.75,31.91,34.62,4.32
4687,IoT device,Android,Sony,Verizon,2280,Collin Lopez,74,"(Decimal('-56.1521805'), Decimal('101.694414'))",12.45,619.88,6305,2024-06-21 08:31:35.677622,282,-54.44,14.49,9.34,4.49
2033,IoT device,Android,Huawei,Vodafone,2980,Michael Riley,29,"(Decimal('-4.4962935'), Decimal('-119.269149'))",15.72,245.38,5642,2024-02-05 11:34:25.146327,432,-52.06,42.13,13.91,0.88
8251,IoT device,Windows,Nokia,Verizon,9408,Karen Simmons,69,"(Decimal('-49.8376615'), Decimal('-177.658447'))",30.43,236.5,4038,2024-02-23 22:26:24.338504,136,-53.94,39.53,41.47,1.86
2308,IoT device,iOS,Samsung,Vodafone,5997,David Olson,31,"(Decimal('-37.8045705'), Decimal('30.535683'))",3.87,272.42,2301,2024-04-12 22:44:11.254620,488,-78.35,41.67,33.68,0.16
8092,router,Android,Sony,AT&T,3147,Erin Montgomery,37,"(Decimal('8.508411'), Decimal('-95.766922'))",7.25,734.81,4491,2024-03-18 00:38:08.722851,404,-87.55,47.62,0.33,0.44
3234,router,Android,Huawei,T-Mobile,5244,Mrs. Jennifer Lucas,40,"(Decimal('-78.092337'), Decimal('-133.226599'))",1.53,831.69,3227,2024-03-26 10:40:09.819913,865,-118.67,32.95,40.84,3.4
8312,smartphone,Windows,Huawei,T-Mobile,8033,Donald Abbott,19,"(Decimal('-59.922169'), Decimal('-17.866616'))",30.63,879.82,1781,2024-01-09 12:17:45.597099,761,-88.0,49.99,41.45,4.17
2387,smartphone,Windows,Apple,Vodafone,6568,David Jones,37,"(Decimal('19.6255175'), Decimal('-37.151193'))",45.14,246.01,6697,2024-05-03 19:17:28.266495,524,-80.13,72.42,25.65,2.44
9000,smartphone,Android,Apple,Vodafone,8972,Eric Hunt,79,"(Decimal('-29.7567375'), Decimal('-124.663479'))",33.6,309.73,3411,2024-05-31 19:05:28.404756,891,-101.35,61.36,27.93,0.39
2193,IoT device,Windows,Nokia,Verizon,8226,Emily Rogers,72,"(Decimal('16.9341155'), Decimal('106.632966'))",48.46,357.48,1594,2024-05-31 02:48:41.161172,283,-82.96,89.89,9.58,0.59
4591,router,iOS,Samsung,Verizon,3836,Michele Gillespie,60,"(Decimal('-64.011442'), Decimal('12.768112'))",30.85,15.78,2468,2024-01-04 04:28:43.369734,636,-89.77,52.31,30.78,2.26
